,channel,clocks_per_click,control,denominator,name,notated_32nd_notes_per_beat,note,numerator,program,tempo,time,type,value,velocity,note_midi_value,note_velocity,note_time,note_seconds
906,1.0,,,,,,71.0,,,,16,note_on,,64.0,71.0,64.0,6976,36.33333333333333
907,1.0,,,,,,71.0,,,,16,note_off,,64.0,71.0,64.0,6992,36.416666666666664
908,1.0,,,,,,72.0,,,,16,note_on,,64.0,72.0,64.0,7008,36.5
909,1.0,,,,,,72.0,,,,16,note_off,,64.0,72.0,64.0,7024,36.58333333333333
910,1.0,,,,,,69.0,,,,32,note_on,,64.0,69.0,64.0,7056,36.75
911,1.0,,,,,,69.0,,,,16,note_off,,64.0,69.0,64.0,7072,36.83333333333333
912,1.0,,,,,,71.0,,,,8,note_on,,64.0,71.0,64.0,7080,36.875
913,1.0,,,,,,71.0,,,,16,note_off,,64.0,71.0,64.0,7096,36.95833333333333
914,1.0,,,,,,69.0,,,,32,note_on,,64.0,69.0,64.0,7128,37.125
915,1.0,,,,,,69.0,,,,16,note_off,,64.0,69.0,64.0,7144,37.20833333333333
916,1.0,,,,,,64.0,,,,32,note_on,,64.0,64.0,64.0,7176,37.375
917,1.0,,,,,,64.0,,,,16,note_off,,64.0,64.0,64.0,7192,37.45833333333333
918,1.0,,,,,,65.0,,,,8,note_on,,64.0,65.0,64.0,7200,37.5
919,1.0,,,,,,65.0,,,,16,note_off,,64.0,65.0,64.0,7216,37.58333333333333
920,1.0,,,,,,62.0,,,,8,note_on,,64.0,62.0,64.0,7224,37.625
921,1.0,,,,,,62.0,,,,16,note_off,,64.0,62.0,64.0,7240,37.70833333333333
922,1.0,,,,,,64.0,,,,56,note_on,,64.0,64.0,64.0,7296,38.0
923,1.0,,,,,,64.0,,,,16,note_off,,64.0,64.0,64.0,7312,38.08333333333333
924,1.0,,,,,,60.0,,,,56,note_on,,64.0,60.0,64.0,7368,38.375
925,1.0,,,,,,60.0,,,,16,note_off,,64.0,60.0,64.0,7384,38.45833333333333
926,1.0,,,,,,55.0,,,,56,note_on,,64.0,55.0,64.0,7440,38.75
927,1.0,,,,,,55.0,,,,16,note_off,,64.0,55.0,64.0,7456,38.83333333333333
928,1.0,,,,,,60.0,,,,56,note_on,,64.0,60.0,64.0,7512,39.125
929,1.0,,,,,,60.0,,,,16,note_off,,64.0,60.0,64.0,7528,39.20833333333333
930,1.0,,,,,,62.0,,,,32,note_on,,64.0,62.0,64.0,7560,39.375
931,1.0,,,,,,62.0,,,,16,note_off,,64.0,62.0,64.0,7576,39.45833333333333
932,1.0,,,,,,61.0,,,,32,note_on,,64.0,61.0,64.0,7608,39.625
933,1.0,,,,,,61.0,,,,16,note_off,,64.0,61.0,64.0,7624,39.70833333333333
934,1.0,,,,,,60.0,,,,8,note_on,,64.0,60.0,64.0,7632,39.75
935,1.0,,,,,,60.0,,,,16,note_off,,64.0,60.0,64.0,7648,39.83333333333333
936,1.0,,,,,,60.0,,,,32,note_on,,64.0,60.0,64.0,7680,40.0
937,1.0,,,,,,60.0,,,,16,note_off,,64.0,60.0,64.0,7696,40.08333333333333
938,1.0,,,,,,67.0,,,,16,note_on,,64.0,67.0,64.0,7712,40.166666666666664
939,1.0,,,,,,67.0,,,,16,note_off,,64.0,67.0,64.0,7728,40.25
940,1.0,,,,,,71.0,,,,16,note_on,,64.0,71.0,64.0,7744,40.33333333333333
941,1.0,,,,,,71.0,,,,16,note_off,,64.0,71.0,64.0,7760,40.416666666666664
942,1.0,,,,,,72.0,,,,16,note_on,,64.0,72.0,64.0,7776,40.5
943,1.0,,,,,,72.0,,,,16,note_off,,64.0,72.0,64.0,7792,40.58333333333333
944,1.0,,,,,,69.0,,,,32,note_on,,64.0,69.0,64.0,7824,40.75
945,1.0,,,,,,69.0,,,,16,note_off,,64.0,69.0,64.0,7840,40.83333333333333
946,1.0,,,,,,71.0,,,,8,note_on,,64.0,71.0,64.0,7848,40.875
947,1.0,,,,,,71.0,,,,16,note_off,,64.0,71.0,64.0,7864,40.95833333333333
948,1.0,,,,,,69.0,,,,32,note_on,,64.0,69.0,64.0,7896,41.125
949,1.0,,,,,,69.0,,,,16,note_off,,64.0,69.0,64.0,7912,41.20833333333333
950,1.0,,,,,,64.0,,,,32,note_on,,64.0,64.0,64.0,7944,41.375
951,1.0,,,,,,64.0,,,,16,note_off,,64.0,64.0,64.0,7960,41.45833333333333
952,1.0,,,,,,65.0,,,,8,note_on,,64.0,65.0,64.0,7968,41.5
953,1.0,,,,,,65.0,,,,16,note_off,,64.0,65.0,64.0,7984,41.58333333333333
954,1.0,,,,,,62.0,,,,8,note_on,,64.0,62.0,64.0,7992,41.625
955,1.0,,,,,,62.0,,,,16,note_off,,64.0,62.0,64.0,8008,41.70833333333333
956,1.0,,,,,,72.0,,,,56,note_on,,64.0,72.0,64.0,8064,42.0
957,1.0,,,,,,72.0,,,,16,note_off,,64.0,72.0,64.0,8080,42.08333333333333
958,1.0,,,,,,69.0,,,,8,note_on,,64.0,69.0,64.0,8088,42.125
959,1.0,,,,,,69.0,,,,16,note_off,,64.0,69.0,64.0,8104,42.20833333333333
960,1.0,,,,,,64.0,,,,32,note_on,,64.0,64.0,64.0,8136,42.375
961,1.0,,,,,,64.0,,,,16,note_off,,64.0,64.0,64.0,8152,42.45833333333333
962,1.0,,,,,,64.0,,,,56,note_on,,64.0,64.0,64.0,8208,42.75
963,1.0,,,,,,64.0,,,,16,note_off,,64.0,64.0,64.0,8224,42.83333333333333
964,1.0,,,,,,65.0,,,,32,note_on,,64.0,65.0,64.0,8256,43.0
965,1.0,,,,,,65.0,,,,16,note_off,,64.0,65.0,64.0,8272,43.08333333333333
966,1.0,,,,,,72.0,,,,8,note_on,,64.0,72.0,64.0,8280,43.125
967,1.0,,,,,,72.0,,,,16,note_off,,64.0,72.0,64.0,8296,43.20833333333333
968,1.0,,,,,,72.0,,,,32,note_on,,64.0,72.0,64.0,8328,43.375
969,1.0,,,,,,72.0,,,,16,note_off,,64.0,72.0,64.0,8344,43.45833333333333
970,1.0,,,,,,65.0,,,,8,note_on,,64.0,65.0,64.0,8352,43.5
971,1.0,,,,,,65.0,,,,16,note_off,,64.0,65.0,64.0,8368,43.58333333333333
972,1.0,,,,,,67.0,,,,80,note_on,,64.0,67.0,64.0,8448,44.0
973,1.0,,,,,,67.0,,,,16,note_off,,64.0,67.0,64.0,8464,44.08333333333333
974,1.0,,,,,,77.0,,,,16,note_on,,64.0,77.0,64.0,8480,44.166666666666664
975,1.0,,,,,,77.0,,,,16,note_off,,64.0,77.0,64.0,8496,44.25
976,1.0,,,,,,77.0,,,,16,note_on,,64.0,77.0,64.0,8512,44.33333333333333
977,1.0,,,,,,77.0,,,,16,note_off,,64.0,77.0,64.0,8528,44.416666666666664
978,1.0,,,,,,77.0,,,,16,note_on,,64.0,77.0,64.0,8544,44.5
979,1.0,,,,,,77.0,,,,16,note_off,,64.0,77.0,64.0,8560,44.58333333333333
980,1.0,,,,,,76.0,,,,16,note_on,,64.0,76.0,64.0,8576,44.666666666666664
981,1.0,,,,,,76.0,,,,16,note_off,,64.0,76.0,64.0,8592,44.75
982,1.0,,,,,,74.0,,,,16,note_on,,64.0,74.0,64.0,8608,44.83333333333333
983,1.0,,,,,,74.0,,,,16,note_off,,64.0,74.0,64.0,8624,44.916666666666664
984,1.0,,,,,,72.0,,,,16,note_on,,64.0,72.0,64.0,8640,45.0
985,1.0,,,,,,72.0,,,,16,note_off,,64.0,72.0,64.0,8656,45.08333333333333
986,1.0,,,,,,69.0,,,,8,note_on,,64.0,69.0,64.0,8664,45.125
987,1.0,,,,,,69.0,,,,16,note_off,,64.0,69.0,64.0,8680,45.20833333333333
988,1.0,,,,,,65.0,,,,32,note_on,,64.0,65.0,64.0,8712,45.375
989,1.0,,,,,,65.0,,,,16,note_off,,64.0,65.0,64.0,8728,45.45833333333333
990,1.0,,,,,,64.0,,,,8,note_on,,64.0,64.0,64.0,8736,45.5
991,1.0,,,,,,64.0,,,,16,note_off,,64.0,64.0,64.0,8752,45.58333333333333
992,1.0,,,,,,72.0,,,,80,note_on,,64.0,72.0,64.0,8832,46.0
993,1.0,,,,,,72.0,,,,16,note_off,,64.0,72.0,64.0,8848,46.08333333333333
994,1.0,,,,,,69.0,,,,8,note_on,,64.0,69.0,64.0,8856,46.125
995,1.0,,,,,,69.0,,,,16,note_off,,64.0,69.0,64.0,8872,46.20833333333333
996,1.0,,,,,,64.0,,,,32,note_on,,64.0,64.0,64.0,8904,46.375
997,1.0,,,,,,64.0,,,,16,note_off,,64.0,64.0,64.0,8920,46.45833333333333
998,1.0,,,,,,64.0,,,,56,note_on,,64.0,64.0,64.0,8976,46.75
999,1.0,,,,,,64.0,,,,16,note_off,,64.0,64.0,64.0,8992,46.83333333333333
1000,1.0,,,,,,65.0,,,,32,note_on,,64.0,65.0,64.0,9024,47.0
1001,1.0,,,,,,65.0,,,,16,note_off,,64.0,65.0,64.0,9040,47.08333333333333
1002,1.0,,,,,,72.0,,,,8,note_on,,64.0,72.0,64.0,9048,47.125
1003,1.0,,,,,,72.0,,,,16,note_off,,64.0,72.0,64.0,9064,47.20833333333333
1004,1.0,,,,,,72.0,,,,32,note_on,,64.0,72.0,64.0,9096,47.375
1005,1.0,,,,,,72.0,,,,16,note_off,,64.0,72.0,64.0,9112,47.45833333333333
1006,1.0,,,,,,65.0,,,,8,note_on,,64.0,65.0,64.0,9120,47.5
1007,1.0,,,,,,65.0,,,,16,note_off,,64.0,65.0,64.0,9136,47.58333333333333
1008,1.0,,,,,,67.0,,,,80,note_on,,64.0,67.0,64.0,9216,48.0
1009,1.0,,,,,,67.0,,,,16,note_off,,64.0,67.0,64.0,9232,48.08333333333333
1010,1.0,,,,,,74.0,,,,8,note_on,,64.0,74.0,64.0,9240,48.125
1011,1.0,,,,,,74.0,,,,16,note_off,,64.0,74.0,64.0,9256,48.20833333333333
1012,1.0,,,,,,74.0,,,,32,note_on,,64.0,74.0,64.0,9288,48.375
1013,1.0,,,,,,74.0,,,,16,note_off,,64.0,74.0,64.0,9304,48.45833333333333
1014,1.0,,,,,,74.0,,,,8,note_on,,64.0,74.0,64.0,9312,48.5
1015,1.0,,,,,,74.0,,,,16,note_off,,64.0,74.0,64.0,9328,48.58333333333333
1016,1.0,,,,,,72.0,,,,16,note_on,,64.0,72.0,64.0,9344,48.666666666666664
1017,1.0,,,,,,72.0,,,,16,note_off,,64.0,72.0,64.0,9360,48.75
1018,1.0,,,,,,71.0,,,,16,note_on,,64.0,71.0,64.0,9376,48.83333333333333
1019,1.0,,,,,,71.0,,,,16,note_off,,64.0,71.0,64.0,9392,48.916666666666664
1020,1.0,,,,,,67.0,,,,16,note_on,,64.0,67.0,64.0,9408,49.0
1021,1.0,,,,,,67.0,,,,16,note_off,,64.0,67.0,64.0,9424,49.08333333333333
1022,1.0,,,,,,64.0,,,,8,note_on,,64.0,64.0,64.0,9432,49.125
1023,1.0,,,,,,64.0,,,,16,note_off,,64.0,64.0,64.0,9448,49.20833333333333
1024,1.0,,,,,,64.0,,,,32,note_on,,64.0,64.0,64.0,9480,49.375
1025,1.0,,,,,,64.0,,,,16,note_off,,64.0,64.0,64.0,9496,49.45833333333333
1026,1.0,,,,,,60.0,,,,8,note_on,,64.0,60.0,64.0,9504,49.5
1027,1.0,,,,,,60.0,,,,16,note_off,,64.0,60.0,64.0,9520,49.58333333333333
1028,1.0,,,,,,72.0,,,,80,note_on,,64.0,72.0,64.0,9600,50.0
1029,1.0,,,,,,72.0,,,,16,note_off,,64.0,72.0,64.0,9616,50.08333333333333
1030,1.0,,,,,,69.0,,,,8,note_on,,64.0,69.0,64.0,9624,50.125
1031,1.0,,,,,,69.0,,,,16,note_off,,64.0,69.0,64.0,9640,50.20833333333333
1032,1.0,,,,,,64.0,,,,32,note_on,,64.0,64.0,64.0,9672,50.375
1033,1.0,,,,,,64.0,,,,16,note_off,,64.0,64.0,64.0,9688,50.45833333333333
1034,1.0,,,,,,64.0,,,,56,note_on,,64.0,64.0,64.0,9744,50.75
1035,1.0,,,,,,64.0,,,,16,note_off,,64.0,64.0,64.0,9760,50.83333333333333
1036,1.0,,,,,,65.0,,,,32,note_on,,64.0,65.0,64.0,9792,51.0
1037,1.0,,,,,,65.0,,,,16,note_off,,64.0,65.0,64.0,9808,51.08333333333333
1038,1.0,,,,,,72.0,,,,8,note_on,,64.0,72.0,64.0,9816,51.125
1039,1.0,,,,,,72.0,,,,16,note_off,,64.0,72.0,64.0,9832,51.20833333333333
1040,1.0,,,,,,72.0,,,,32,note_on,,64.0,72.0,64.0,9864,51.375
1041,1.0,,,,,,72.0,,,,16,note_off,,64.0,72.0,64.0,9880,51.45833333333333
1042,1.0,,,,,,65.0,,,,8,note_on,,64.0,65.0,64.0,9888,51.5
1043,1.0,,,,,,65.0,,,,16,note_off,,64.0,65.0,64.0,9904,51.58333333333333
1044,1.0,,,,,,67.0,,,,80,note_on,,64.0,67.0,64.0,9984,52.0
1045,1.0,,,,,,67.0,,,,16,note_off,,64.0,67.0,64.0,10000,52.08333333333333
1046,1.0,,,,,,77.0,,,,16,note_on,,64.0,77.0,64.0,10016,52.166666666666664
1047,1.0,,,,,,77.0,,,,16,note_off,,64.0,77.0,64.0,10032,52.25
1048,1.0,,,,,,77.0,,,,16,note_on,,64.0,77.0,64.0,10048,52.33333333333333
1049,1.0,,,,,,77.0,,,,16,note_off,,64.0,77.0,64.0,10064,52.416666666666664
1050,1.0,,,,,,77.0,,,,16,note_on,,64.0,77.0,64.0,10080,52.5
1051,1.0,,,,,,77.0,,,,16,note_off,,64.0,77.0,64.0,10096,52.58333333333333
1052,1.0,,,,,,76.0,,,,16,note_on,,64.0,76.0,64.0,10112,52.666666666666664
1053,1.0,,,,,,76.0,,,,16,note_off,,64.0,76.0,64.0,10128,52.75
1054,1.0,,,,,,74.0,,,,16,note_on,,64.0,74.0,64.0,10144,52.83333333333333
1055,1.0,,,,,,74.0,,,,16,note_off,,64.0,74.0,64.0,10160,52.916666666666664
1056,1.0,,,,,,72.0,,,,16,note_on,,64.0,72.0,64.0,10176,53.0
1057,1.0,,,,,,72.0,,,,16,note_off,,64.0,72.0,64.0,10192,53.08333333333333
1058,1.0,,,,,,69.0,,,,8,note_on,,64.0,69.0,64.0,10200,53.125
1059,1.0,,,,,,69.0,,,,16,note_off,,64.0,69.0,64.0,10216,53.20833333333333
1060,1.0,,,,,,65.0,,,,32,note_on,,64.0,65.0,64.0,10248,53.375
1061,1.0,,,,,,65.0,,,,16,note_off,,64.0,65.0,64.0,10264,53.45833333333333
1062,1.0,,,,,,64.0,,,,8,note_on,,64.0,64.0,64.0,10272,53.5
1063,1.0,,,,,,64.0,,,,16,note_off,,64.0,64.0,64.0,10288,53.58333333333333
1064,1.0,,,,,,72.0,,,,80,note_on,,64.0,72.0,64.0,10368,54.0
1065,1.0,,,,,,72.0,,,,16,note_off,,64.0,72.0,64.0,10384,54.08333333333333
1066,1.0,,,,,,69.0,,,,8,note_on,,64.0,69.0,64.0,10392,54.125
1067,1.0,,,,,,69.0,,,,16,note_off,,64.0,69.0,64.0,10408,54.20833333333333
1068,1.0,,,,,,64.0,,,,32,note_on,,64.0,64.0,64.0,10440,54.375
1069,1.0,,,,,,64.0,,,,16,note_off,,64.0,64.0,64.0,10456,54.45833333333333
1070,1.0,,,,,,64.0,,,,56,note_on,,64.0,64.0,64.0,10512,54.75
1071,1.0,,,,,,64.0,,,,16,note_off,,64.0,64.0,64.0,10528,54.83333333333333
1072,1.0,,,,,,65.0,,,,32,note_on,,64.0,65.0,64.0,10560,55.0
1073,1.0,,,,,,65.0,,,,16,note_off,,64.0,65.0,64.0,10576,55.08333333333333
1074,1.0,,,,,,72.0,,,,8,note_on,,64.0,72.0,64.0,10584,55.125
1075,1.0,,,,,,72.0,,,,16,note_off,,64.0,72.0,64.0,10600,55.20833333333333
1076,1.0,,,,,,72.0,,,,32,note_on,,64.0,72.0,64.0,10632,55.375
1077,1.0,,,,,,72.0,,,,16,note_off,,64.0,72.0,64.0,10648,55.45833333333333
1078,1.0,,,,,,65.0,,,,8,note_on,,64.0,65.0,64.0,10656,55.5
1079,1.0,,,,,,65.0,,,,16,note_off,,64.0,65.0,64.0,10672,55.58333333333333
1080,1.0,,,,,,67.0,,,,80,note_on,,64.0,67.0,64.0,10752,56.0
1081,1.0,,,,,,67.0,,,,16,note_off,,64.0,67.0,64.0,10768,56.08333333333333
1082,1.0,,,,,,74.0,,,,8,note_on,,64.0,74.0,64.0,10776,56.125
1083,1.0,,,,,,74.0,,,,16,note_off,,64.0,74.0,64.0,10792,56.20833333333333
1084,1.0,,,,,,74.0,,,,32,note_on,,64.0,74.0,64.0,10824,56.375
1085,1.0,,,,,,74.0,,,,16,note_off,,64.0,74.0,64.0,10840,56.45833333333333
1086,1.0,,,,,,74.0,,,,8,note_on,,64.0,74.0,64.0,10848,56.5
1087,1.0,,,,,,74.0,,,,16,note_off,,64.0,74.0,64.0,10864,56.58333333333333
1088,1.0,,,,,,72.0,,,,16,note_on,,64.0,72.0,64.0,10880,56.666666666666664
1089,1.0,,,,,,72.0,,,,16,note_off,,64.0,72.0,64.0,10896,56.75
1090,1.0,,,,,,71.0,,,,16,note_on,,64.0,71.0,64.0,10912,56.83333333333333
1091,1.0,,,,,,71.0,,,,16,note_off,,64.0,71.0,64.0,10928,56.916666666666664
1092,1.0,,,,,,67.0,,,,16,note_on,,64.0,67.0,64.0,10944,57.0
1093,1.0,,,,,,67.0,,,,16,note_off,,64.0,67.0,64.0,10960,57.08333333333333
1094,1.0,,,,,,64.0,,,,8,note_on,,64.0,64.0,64.0,10968,57.125
1095,1.0,,,,,,64.0,,,,16,note_off,,64.0,64.0,64.0,10984,57.20833333333333
1096,1.0,,,,,,64.0,,,,32,note_on,,64.0,64.0,64.0,11016,57.375
1097,1.0,,,,,,64.0,,,,16,note_off,,64.0,64.0,64.0,11032,57.45833333333333
1098,1.0,,,,,,60.0,,,,8,note_on,,64.0,60.0,64.0,11040,57.5
1099,1.0,,,,,,60.0,,,,16,note_off,,64.0,60.0,64.0,11056,57.58333333333333
1100,1.0,,,,,,68.0,,,,80,note_on,,64.0,68.0,64.0,11136,58.0
1101,1.0,,,,,,68.0,,,,16,note_off,,64.0,68.0,64.0,11152,58.08333333333333
1102,1.0,,,,,,68.0,,,,8,note_on,,64.0,68.0,64.0,11160,58.125
1103,1.0,,,,,,68.0,,,,16,note_off,,64.0,68.0,64.0,11176,58.20833333333333
1104,1.0,,,,,,68.0,,,,32,note_on,,64.0,68.0,64.0,11208,58.375
1105,1.0,,,,,,68.0,,,,16,note_off,,64.0,68.0,64.0,11224,58.45833333333333
1106,1.0,,,,,,68.0,,,,32,note_on,,64.0,68.0,64.0,11256,58.625
1107,1.0,,,,,,68.0,,,,16,note_off,,64.0,68.0,64.0,11272,58.70833333333333
1108,1.0,,,,,,70.0,,,,8,note_on,,64.0,70.0,64.0,11280,58.75
1109,1.0,,,,,,70.0,,,,16,note_off,,64.0,70.0,64.0,11296,58.83333333333333
1110,1.0,,,,,,67.0,,,,32,note_on,,64.0,67.0,64.0,11328,59.0
1111,1.0,,,,,,67.0,,,,16,note_off,,64.0,67.0,64.0,11344,59.08333333333333
1112,1.0,,,,,,64.0,,,,8,note_on,,64.0,64.0,64.0,11352,59.125
1113,1.0,,,,,,64.0,,,,16,note_off,,64.0,64.0,64.0,11368,59.20833333333333
1114,1.0,,,,,,64.0,,,,32,note_on,,64.0,64.0,64.0,11400,59.375
1115,1.0,,,,,,64.0,,,,16,note_off,,64.0,64.0,64.0,11416,59.45833333333333
1116,1.0,,,,,,60.0,,,,8,note_on,,64.0,60.0,64.0,11424,59.5
1117,1.0,,,,,,60.0,,,,16,note_off,,64.0,60.0,64.0,11440,59.58333333333333
1118,1.0,,,,,,68.0,,,,80,note_on,,64.0,68.0,64.0,11520,60.0
1119,1.0,,,,,,68.0,,,,16,note_off,,64.0,68.0,64.0,11536,60.08333333333333
1120,1.0,,,,,,68.0,,,,8,note_on,,64.0,68.0,64.0,11544,60.125
1121,1.0,,,,,,68.0,,,,16,note_off,,64.0,68.0,64.0,11560,60.20833333333333
1122,1.0,,,,,,68.0,,,,32,note_on,,64.0,68.0,64.0,11592,60.375
1123,1.0,,,,,,68.0,,,,16,note_off,,64.0,68.0,64.0,11608,60.45833333333333
1124,1.0,,,,,,68.0,,,,32,note_on,,64.0,68.0,64.0,11640,60.625
1125,1.0,,,,,,68.0,,,,16,note_off,,64.0,68.0,64.0,11656,60.70833333333333
1126,1.0,,,,,,70.0,,,,8,note_on,,64.0,70.0,64.0,11664,60.75
1127,1.0,,,,,,70.0,,,,16,note_off,,64.0,70.0,64.0,11680,60.83333333333333
1128,1.0,,,,,,67.0,,,,8,note_on,,64.0,67.0,64.0,11688,60.875
1129,1.0,,,,,,67.0,,,,16,note_off,,64.0,67.0,64.0,11704,60.95833333333333
1130,1.0,,,,,,68.0,,,,200,note_on,,64.0,68.0,64.0,11904,62.0
1131,1.0,,,,,,68.0,,,,16,note_off,,64.0,68.0,64.0,11920,62.08333333333333
1132,1.0,,,,,,68.0,,,,8,note_on,,64.0,68.0,64.0,11928,62.125
1133,1.0,,,,,,68.0,,,,16,note_off,,64.0,68.0,64.0,11944,62.20833333333333
1134,1.0,,,,,,68.0,,,,32,note_on,,64.0,68.0,64.0,11976,62.375
1135,1.0,,,,,,68.0,,,,16,note_off,,64.0,68.0,64.0,11992,62.45833333333333
1136,1.0,,,,,,68.0,,,,32,note_on,,64.0,68.0,64.0,12024,62.625
1137,1.0,,,,,,68.0,,,,16,note_off,,64.0,68.0,64.0,12040,62.70833333333333
1138,1.0,,,,,,70.0,,,,8,note_on,,64.0,70.0,64.0,12048,62.75
1139,1.0,,,,,,70.0,,,,16,note_off,,64.0,70.0,64.0,12064,62.83333333333333
1140,1.0,,,,,,67.0,,,,32,note_on,,64.0,67.0,64.0,12096,63.0
1141,1.0,,,,,,67.0,,,,16,note_off,,64.0,67.0,64.0,12112,63.08333333333333
1142,1.0,,,,,,64.0,,,,8,note_on,,64.0,64.0,64.0,12120,63.125
1143,1.0,,,,,,64.0,,,,16,note_off,,64.0,64.0,64.0,12136,63.20833333333333
1144,1.0,,,,,,64.0,,,,32,note_on,,64.0,64.0,64.0,12168,63.375
1145,1.0,,,,,,64.0,,,,16,note_off,,64.0,64.0,64.0,12184,63.45833333333333
1146,1.0,,,,,,60.0,,,,8,note_on,,64.0,60.0,64.0,12192,63.5
1147,1.0,,,,,,60.0,,,,16,note_off,,64.0,60.0,64.0,12208,63.58333333333333
1148,1.0,,,,,,66.0,,,,80,note_on,,64.0,66.0,64.0,12288,64.0
1149,1.0,,,,,,66.0,,,,16,note_off,,64.0,66.0,64.0,12304,64.08333333333333
1150,1.0,,,,,,66.0,,,,8,note_on,,64.0,66.0,64.0,12312,64.125
1151,1.0,,,,,,66.0,,,,16,note_off,,64.0,66.0,64.0,12328,64.20833333333333
1152,1.0,,,,,,66.0,,,,32,note_on,,64.0,66.0,64.0,12360,64.375
1153,1.0,,,,,,66.0,,,,16,note_off,,64.0,66.0,64.0,12376,64.45833333333333
1154,1.0,,,,,,66.0,,,,32,note_on,,64.0,66.0,64.0,12408,64.625
1155,1.0,,,,,,66.0,,,,16,note_off,,64.0,66.0,64.0,12424,64.70833333333333
1156,1.0,,,,,,66.0,,,,8,note_on,,64.0,66.0,64.0,12432,64.75
1157,1.0,,,,,,66.0,,,,16,note_off,,64.0,66.0,64.0,12448,64.83333333333333
1158,1.0,,,,,,71.0,,,,32,note_on,,64.0,71.0,64.0,12480,65.0
1159,1.0,,,,,,71.0,,,,16,note_off,,64.0,71.0,64.0,12496,65.08333333333333
1160,1.0,,,,,,67.0,,,,80,note_on,,64.0,67.0,64.0,12576,65.5
1161,1.0,,,,,,67.0,,,,16,note_off,,64.0,67.0,64.0,12592,65.58333333333333
1162,1.0,,,,,,72.0,,,,80,note_on,,64.0,72.0,64.0,12672,66.0
1163,1.0,,,,,,72.0,,,,16,note_off,,64.0,72.0,64.0,12688,66.08333333333333
1164,1.0,,,,,,69.0,,,,8,note_on,,64.0,69.0,64.0,12696,66.125
1165,1.0,,,,,,69.0,,,,16,note_off,,64.0,69.0,64.0,12712,66.20833333333333
1166,1.0,,,,,,64.0,,,,32,note_on,,64.0,64.0,64.0,12744,66.375
1167,1.0,,,,,,64.0,,,,16,note_off,,64.0,64.0,64.0,12760,66.45833333333333
1168,1.0,,,,,,64.0,,,,56,note_on,,64.0,64.0,64.0,12816,66.75
1169,1.0,,,,,,64.0,,,,16,note_off,,64.0,64.0,64.0,12832,66.83333333333333
1170,1.0,,,,,,65.0,,,,32,note_on,,64.0,65.0,64.0,12864,67.0
1171,1.0,,,,,,65.0,,,,16,note_off,,64.0,65.0,64.0,12880,67.08333333333333
1172,1.0,,,,,,72.0,,,,8,note_on,,64.0,72.0,64.0,12888,67.125
1173,1.0,,,,,,72.0,,,,16,note_off,,64.0,72.0,64.0,12904,67.20833333333333
1174,1.0,,,,,,72.0,,,,32,note_on,,64.0,72.0,64.0,12936,67.375
1175,1.0,,,,,,72.0,,,,16,note_off,,64.0,72.0,64.0,12952,67.45833333333333
1176,1.0,,,,,,65.0,,,,8,note_on,,64.0,65.0,64.0,12960,67.5
1177,1.0,,,,,,65.0,,,,16,note_off,,64.0,65.0,64.0,12976,67.58333333333333
1178,1.0,,,,,,67.0,,,,80,note_on,,64.0,67.0,64.0,13056,68.0
1179,1.0,,,,,,67.0,,,,16,note_off,,64.0,67.0,64.0,13072,68.08333333333333
1180,1.0,,,,,,77.0,,,,16,note_on,,64.0,77.0,64.0,13088,68.16666666666666
1181,1.0,,,,,,77.0,,,,16,note_off,,64.0,77.0,64.0,13104,68.25
1182,1.0,,,,,,77.0,,,,16,note_on,,64.0,77.0,64.0,13120,68.33333333333333
1183,1.0,,,,,,77.0,,,,16,note_off,,64.0,77.0,64.0,13136,68.41666666666666
1184,1.0,,,,,,77.0,,,,16,note_on,,64.0,77.0,64.0,13152,68.5
1185,1.0,,,,,,77.0,,,,16,note_off,,64.0,77.0,64.0,13168,68.58333333333333
1186,1.0,,,,,,76.0,,,,16,note_on,,64.0,76.0,64.0,13184,68.66666666666666
1187,1.0,,,,,,76.0,,,,16,note_off,,64.0,76.0,64.0,13200,68.75
1188,1.0,,,,,,74.0,,,,16,note_on,,64.0,74.0,64.0,13216,68.83333333333333
1189,1.0,,,,,,74.0,,,,16,note_off,,64.0,74.0,64.0,13232,68.91666666666666
1190,1.0,,,,,,72.0,,,,16,note_on,,64.0,72.0,64.0,13248,69.0
1191,1.0,,,,,,72.0,,,,16,note_off,,64.0,72.0,64.0,13264,69.08333333333333
1192,1.0,,,,,,69.0,,,,8,note_on,,64.0,69.0,64.0,13272,69.125
1193,1.0,,,,,,69.0,,,,16,note_off,,64.0,69.0,64.0,13288,69.20833333333333
1194,1.0,,,,,,65.0,,,,32,note_on,,64.0,65.0,64.0,13320,69.375
1195,1.0,,,,,,65.0,,,,16,note_off,,64.0,65.0,64.0,13336,69.45833333333333
1196,1.0,,,,,,64.0,,,,8,note_on,,64.0,64.0,64.0,13344,69.5
1197,1.0,,,,,,64.0,,,,16,note_off,,64.0,64.0,64.0,13360,69.58333333333333
1198,1.0,,,,,,72.0,,,,80,note_on,,64.0,72.0,64.0,13440,70.0
1199,1.0,,,,,,72.0,,,,16,note_off,,64.0,72.0,64.0,13456,70.08333333333333
1200,1.0,,,,,,69.0,,,,8,note_on,,64.0,69.0,64.0,13464,70.125
1201,1.0,,,,,,69.0,,,,16,note_off,,64.0,69.0,64.0,13480,70.20833333333333
1202,1.0,,,,,,64.0,,,,32,note_on,,64.0,64.0,64.0,13512,70.375
